ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Kind of temperature,Temperature
11023,N805,"DSM 44107, ATCC 51786, IMRU 878, NCIMB 13082, CCUG 38518, JCM 9689, BCRC 16369, CIP 105033, IMSNU 21173, KCTC 9962, LMG 17999, NBRC 100605, NCTC 13229, VKM Ac-1986",1,Rhodococcus wratislaviensis,GCA_000583735,optimum,28
134108,,"CCTCC AA 204007, KCTC 19021, DSM 44837, YIM 70056, JCM 13366, IAM 15239, NBRC 103083, NBRC 103115, CIP 108798",1,Rhodococcus yunnanensis,GCA_001895005,optimum,29.00
11024,T-1,"DSM 44108, ATCC 51349, JCM 9919, CGMCC 4.1818, CIP 104275, KCTC 19218, KCTC 9812, MTCC 2572, NBRC 100606, NCIMB 13393, NRRL B-16942",1,Rhodococcus zopfii,GCA_001313705,optimum,28
166362,172606-1,"KCTC 62096, NBRC 114410",1,Rhodocytophaga rosea,GCA_010119975,optimum,25
166273,GSA243-2,"CGMCC 1.16288, KCTC 62564",1,Rhodoferax bucti,GCA_005876985,optimum,25
166229,,"KACC 18983, NBRC 112709, IMCC 26218",1,Rhodoferax lacus,GCA_003415675,optimum,25
158667,15182,"KCTC 62172, MCCC 1K03442",1,Rhodohalobacter barkolensis,GCA_002834295,optimum,37
133122,JZ3C29,"MCCC 1H00131, KCTC 52046, JCM 31413",1,Rhodohalobacter halophilus,GCA_001715195,optimum,40
13879,120-1,"DSM 23582, ATCC BAA-2115, JCM 16873",1,Rhodoligotrophos appendicifer,GCA_007474605,optimum,30
166282,lm1,"CCTCC AB 2019071, KCTC 72156",1,Rhodoligotrophos defluvii,GCA_005281615,optimum,40
167834,"JA980, Rhodomicrobium sp. JA980","MCC 3714, KCTC 15697, NBRC 113803",1,Rhodomicrobium lacus,GCA_003992725,optimum,30
133915,JA643,"KCTC 15219, NBRC 109057",1,Rhodomicrobium udaipurense,GCA_000636015,optimum,30
164090,MA-7-27,"JCM 31537, KACC 18805",1,Rhodophyticola porphyridii,GCA_003688285,optimum,30
11942,SH 1,"DSM 10527, NCIMB 13988, IFAM 1310",1,Rhodopirellula baltica,GCA_000196115,optimum,29.00
166393,Poly21,"DSM 102266, LMG 29467, CECT 9847, VKM B-3435",1,Rhodopirellula heiligendammensis,GCA_007860105,optimum,30
166394,Pla100,"DSM 102937, LMG 29465",1,Rhodopirellula pilleata,GCA_007859915,optimum,30
166395,CA85,"DSM 109595, LMG 29699, VKM B-3451",1,Rhodopirellula solitaria,GCA_007859855,optimum,27
6191,JA266,"DSM 19946, JCM 14934, KCTC 5627",1,Rhodoplanes serenus,GCA_003258855,optimum,30
1825,TUT3520,"DSM 9987, ATCC 49414, NBRC 104267",1,Rhodoplanes tepidamans,GCA_028550555,optimum,40
133803,JA575,"NBRC 108862, KCTC 15143",1,Rhodopseudomonas pentothenatexigens,GCA_003385925,optimum,37.5
133804,JA576,"NBRC 108863, KCTC 15144",1,Rhodopseudomonas thermotolerans,GCA_003387125,optimum,42.5
166225,E84,"KCTC 52697, MCCC 1H00231",1,Rhodosalinus halophilus,GCA_003298775,optimum,35.00
141161,WDN1C137,"KCTC 52478, MCCC 1H00170, DSM 108746",1,Rhodosalinus sediminis,GCA_003385555,optimum,40
17795,2037 Souchothèque de Bretagne,"DSM 22212, JCM 15944, PRI 2902",1,Rhodothermus profundi,GCA_900142415,optimum,70
13752,JA738,"DSM 24766, KCTC 15110",1,Rhodovulum bhavnagarense,GCA_004343505,optimum,28
13748,JA125,"DSM 18064, CIP 109541, JCM 13589",1,Rhodovulum imhoffii,GCA_003046545,optimum,28
13750,JA297,"DSM 19783, ATCC BAA-1544, CCUG 55397, JCM 14888",1,Rhodovulum kholense,GCA_003053725,optimum,30
13747,"3Vi, JA 128","DSM 18063, CCUG 52183, JCM 13300, ATCC BAA-1215, BCRC 80541",1,Rhodovulum marinum,GCA_004343075,optimum,30
133763,A-36s,"VKM B-2491, ATCC BAA-1573",1,Rhodovulum tesquicola,GCA_024128855,optimum,30
134245,Khabarovsk,"CSUR R3, ATCC VR-1596",1,Rickettsia conorii subsp. raoultii,GCA_000940955,optimum,32
134183,AT-1,CSUR R1,1,Rickettsia tamurae,GCA_000751075,optimum,32
5634,"8151, RCP-8151","DSM 24015, LMG 26094",1,Riemerella columbipharyngis,GCA_900101995,optimum,37
168344,"CL23, CC-AMO-30D","LMG 31418, KCTC 72252",1,Robertkochia solimangrovi,GCA_007279655,optimum,33.50
5638,YM6-073,"DSM 21019, KCTC 22216, MBIC 06409",1,Robiginitalea myxolifaciens,GCA_900115205,optimum,30
6224,,"DSM 21748, IMCC 3195, KCCM 42687, NBRC 103098",1,Robiginitomaculum antarcticum,GCA_000365025,optimum,20
2992,61A,"DSM 11813, CCUG 52219",1,Roseateles depolymerans,GCA_003387155,optimum,35.0
13853,EL-50,"DSM 11469, CECT 7235",1,Roseinatronobacter ekhonensis,GCA_900499075,optimum,16
134327,MN1-741,"MBIC 08315, KCTC 12986, NBRC 103926",1,Roseibacillus ishigakijimensis,GCA_016595415,optimum,33.5
134329,YM26-010,"KCTC 12988, MBIC 08317",1,Roseibacillus persicicus,GCA_014651675,optimum,33.5
13829,,"DSM 19469, CIP 107377, JCM 11220, OCh 323",1,Roseicyclus elongatus,GCA_000590925,optimum,28.50
167420,KMU-115,"KCCM 90339, NBRC 114190",1,Roseicyclus persicicus,GCA_012395815,optimum,25
13836,DFL-11,"DSM 17067, NCIMB 14079",1,Roseibium alexandrii,GCA_000158095,optimum,26
13835,mano 18,"DSM 17023, KCTC 12288",1,Roseibium marinum,GCA_002906165,optimum,28.00
140994,BSS09,"KCTC 52373, MCCC 1K03201",1,Roseibium sediminis,GCA_008711325,optimum,32
164421,DB1506,"JCM 32945, KACC 19791",1,Roseicella frigidaeris,GCA_003258945,optimum,30
158729,,"MCCC 1K03242, KCTC 52641, CCMM 001",1,Roseicyclus marinus,GCA_029589195,optimum,30
2416,HLO8,"DSM 13941, JCM 11240, NBRC 100045",1,Roseiflexus castenholzii,GCA_000017805,optimum,50.0
23339,DC2a-G7,"DSM 25532, NBRC 108606",1,Roseimicrobium gellanilyticum,GCA_003315205,optimum,28
13756,EL-88,"DSM 11466, CECT 7023, NCIMB 14015",1,Roseisalinus antarcticus,GCA_900172355,optimum,18.25
133348,MA7-20,"KACC 18807, JCM 31538",1,Roseitalea porphyridii,GCA_004331955,optimum,33.50
164246,,"JCM 32374, KCCM 43267, MEBiC 09517",1,Roseithermus sacchariphilus,GCA_003285105,optimum,55
134138,,"KCTC 12370, LMG 22587, KMM 6058, DSM 102948",1,Roseivirga echinicomitans,GCA_001592935,optimum,22
131264,DY53,"DSM 100771, CGMCC 1.12402, JCM 18885",1,Roseivirga pacifica,GCA_003633845,optimum,36
13759,sw-2,"DSM 22223, BCRC 17966, LMG 25204",1,Roseivivax isoporae,GCA_000521865,optimum,37.5
130619,S5-5,"DSM 29430, CCUG 57755, KCTC 22708",1,Roseivivax lentus,GCA_900156805,optimum,30
13761,,"DSM 21977, ACCC 10710, KCTC 23444, YIM D21, YIM D21(T)",1,Roseivivax sediminis,GCA_900112685,optimum,28
23998,8N4,"DSM 24150, LMG 26121",1,Rosenbergiella nectarea,GCA_900111105,optimum,29
140322,MM-7,"DSM 106830, NBRC 112431",1,Roseobacter ponti,GCA_012932215,optimum,25
76,5420S-30,"DSM 19363, KACC 12521, UCCCB24, CIP 110193",1,Roseomonas aerilata,GCA_000711725,optimum,30
133919,7515T-07,"KACC 16529, NBRC 108923",1,Roseomonas aerophila,GCA_014490485,optimum,30
140906,M6-79,"CCTCC AB 2013101, LMG 28251",1,Roseomonas arctica,GCA_018128965,optimum,19.00
158692,M3,"KEMB 2255-459, JCM 31275",1,Roseomonas deserti,GCA_001982615,optimum,32.50
133456,"CW67T, CW67","KCTC 22211, JCM 15073",1,Roseomonas frigidaquae,GCA_012163145,optimum,30
71,TH-G33,"DSM 19439, CGMCC 1.3617, JCM 13283, CIP 109168",1,Roseomonas lacus,GCA_014644535,optimum,30
69,173/96,"DSM 14916, CIP 107419, UCCCB4",1,Muricoccus roseus,GCA_900141905,optimum,30
157913,Z23,"DSM 106207, CGMCC 1.16540",1,Roseomonas wenyumeiae,GCA_003696345,optimum,29.00
13962,JA135,"DSM 18985, ATCC BAA-1364, JCM 14191",1,Roseospira goensis,GCA_014197795,optimum,30
13963,JA131,"DSM 19947, ATCC BAA-1365, JCM 14190",1,Roseospira visakhapatnamensis,GCA_014197915,optimum,30
133325,GHTF-24,"KCTC 52454, NBRC 112420",1,Roseovarius aestuariivivens,GCA_004761875,optimum,30
166221,GCL-8,"MCCC 1A11651, KCTC 52430",1,Roseovarius amoyensis,GCA_003260265,optimum,28
141127,R12B,"MCCC 1A09786, KCTC 42506",1,Roseovarius atlanticus,GCA_001441615,optimum,26.50
163871,MME-070,"JCM 30757, KCCM 43142",1,Roseovarius faecimaris,GCA_009762325,optimum,27.50
130623,HJ50,"DSM 29507, KCTC 22224, LMG 24468",1,Roseovarius halotolerans,GCA_003634925,optimum,35
24500,112,"DSM 28463, JCM 17743, KACC 16185",1,Roseovarius lutimaris,GCA_900115165,optimum,30
13770,,"DSM 17069, NCIMB 14077, DFL 24",1,Roseovarius mucosus,GCA_000768555,optimum,30
130624,NH52J,"DSM 29590, CCTCC AB 208317, LMG 24840, MCCC 1A03543",1,Roseovarius nanhaiticus,GCA_900156535,optimum,30
159704,TFZ,"MCCC 1K03339, KCTC 52967",1,Roseovarius nitratireducens,GCA_002925845,optimum,30
130622,81-2,"DSM 29589, CGMCC 1.7083, LMG 24575, MCCC 1A00293",1,Roseovarius pacificus,GCA_014645335,optimum,25
158669,N53,"MCCC 1H00200, KCTC 52886",1,Roseovarius salinarum,GCA_002834145,optimum,33
167665,HN-E21,"MCCC 1K03333, LMG 30456",1,Roseovarius spongiae,GCA_003651245,optimum,37
166404,Poly24,"DSM 102938, VKM B-3434, LMG 31347, CECT 9848",1,Rosistilla carotiformis,GCA_007753095,optimum,30
166405,CA51,"DSM 104080, LMG 29702",1,Rosistilla oblonga,GCA_007751715,optimum,33
1225,TF-12,"DSM 16205, JCM 11545, KCCM 41589, CIP 108136",1,Rossellomorea aquimaris,GCA_001648555,optimum,33.50
1224,TF-11,"DSM 16204, JCM 11544, KCCM 41588, CIP 108135",1,Rossellomorea marisflavi,GCA_001274775,optimum,33.50
1258,15-1,"DSM 18898, CIP 108672, HSCC 1663, JCM 11124, NRIC 0531, NRRL B-23890, BCRC 80102, LMG 24742, NBRC 101237",1,Rossellomorea vietnamensis,GCA_001591825,optimum,35
7780,"A 1-17B, A1-17B","CCUG 51932, JCM 11412, DSM 14556, GTC 867, CIP 108437, IFM 10514, NCIMB 14248",1,Rothia aeria,GCA_002355935,optimum,28
7779,"XDIA, X599","DSM 43762, ATCC 17931, DSM 46363, IFO 12531, JCM 3067, KCC A-0067, NBRC 12531, CCUG 35437, CIP 81.83, NCTC 10917, CDC X599, CCM 7007, IAM 14816, IFM 1284, IMET 11515, IMSNU 21309, KCTC 3204, NRRL B-8017, PCM 2349",1,Rothia dentocariosa,GCA_000164695,optimum,37
7661,,"DSM 18442, CCTCC AB 206069, JCM 31975, KCTC 19172, YIM 90716",1,Rothia halotolerans,GCA_004136635,optimum,28
7664,P31,"DSM 23367, JCM 15915, KCTC 19595, CIP 110210",1,Rothia koreensis,GCA_004136575,optimum,33.5
7637,PM 129,"DSM 20032, ATCC 27570, CCM 2690, CCUG 33026, JCM 7237, CIP 81.69, GIFU 9131, IAM 13590, IFO 15354, LMG 14215, NBRC 15354, NCIMB 14427, NCTC 11038, NRRL B-14835, VKM Ac-2190, VKM B-1811",1,Rothia kristinae,GCA_001570865,optimum,28
7783,L-143,"DSM 22277, BCRC 17588, LMG 23708, CCUG 55855, JCM 15158",1,Rothia terrae,GCA_012396615,optimum,35
17802,,"DSM 21368, CCTCC AB 208069, KCTC 19413, YIM 93306, JCM 19145, NBRC 109067",1,Ruania alba,GCA_900105765,optimum,28
17801,3-6,"DSM 18029, CGMCC 4.3142, JCM 13910, PCM 2644, NBRC 106322, CIP 109565",1,Ruania albidiflava,GCA_000421225,optimum,28
13778,5715S-9,"DSM 19297, KACC 12504",1,Rubellimicrobium aerolatum,GCA_017872975,optimum,30
13777,,"DSM 19309, KCTC 22012, MSL 20",1,Rubellimicrobium mesophilum,GCA_000600335,optimum,28
13774,"C-lvkR2A-2, C-lvk-R2A-2","DSM 16684, CCUG 51817, HAMBI 2421, CIP 109278",1,Rubellimicrobium thermophilum,GCA_000442315,optimum,32.50
166400,Pan54,"DSM 29369, LMG 29789",1,Rubinisphaera italica,GCA_007859715,optimum,26
166396,"Pla22, Pla 22","DSM 102267, LMG 29691",1,Rubripirellula amarantea,GCA_007859865,optimum,33
166397,Poly59,"DSM 103767, LMG 29696",1,Rubripirellula reticaptiva,GCA_007860175,optimum,24
166398,Poly51,"DSM 103356, VKM B-3438",1,Rubripirellula tenax,GCA_007860125,optimum,23.00
159705,SAORIC-165,"NBRC 110691, KCTC 52460",1,Rubritalea profundi,GCA_002954445,optimum,10
17851,HOact 23,"DSM 18772, MBIC 08254, NBRC 103619",1,Rubritalea squalenifaciens,GCA_900141815,optimum,26
133914,SAORIC-28,"KCTC 23867, NBRC 108816",1,Rubrivirga marina,GCA_002283365,optimum,27.5
167641,ICH-3,"BCRC 81155, KCTC 62866, LMG 30930",1,Rubrivivax albus,GCA_004016515,optimum,30
158426,,"DSM 105148, CGMCC 1.16398, SCSIO 08198, JCM 33406",1,Rubrobacter indicoceani,GCA_003568865,optimum,28
14035,P-1,"DSM 5868, ATCC 51242, DSM 46359, IAM 12072, JCM 2153, BCRC 17324, CIP 106991, IFO 14777, IMET 11468, NBRC 14777, NCIMB 12766, VKM Ac-1989",1,Rubrobacter radiotolerans,GCA_900175965,optimum,47.50
14036,PRD-1,"DSM 9941, IFO 16129, NBRC 16129, JCM 11954, CIP 105412, NBRC 100952",1,Rubrobacter xylanophilus,GCA_000014185,optimum,60
17624,KIS3-4,"DSM 22992, JCM 15422, KACC 12734",1,Rudaea cellulosilytica,GCA_000378125,optimum,29
22986,HOR6-4,"DSM 19560, KACC 12637",1,Rudaeicoccus suwonensis,GCA_007829035,optimum,28
3834,57155-11,"DSM 19387, KACC 12603, JCM 16390, NBRC 106408",1,Rudanella lutea,GCA_000383955,optimum,30
166319,HX-22-17,"KCTC 72656, CCTCC AB 2019347",1,Rudanella paleaurantiibacter,GCA_009184635,optimum,27.50
24504,TW15,"DSM 29317, JCM 17315, KACC 15115",1,Ruegeria conchae,GCA_000192475,optimum,27.5
135100,5OM10,"CIP 108403, CECT 5091, LMG 29896",1,Ruegeria denitrificans,GCA_001458295,optimum,15
24502,HD-28,"DSM 28009, CCUG 58878, KCTC 23044",1,Ruegeria faecimaris,GCA_900182615,optimum,30
24503,MA1-6,"DSM 27839, CCUG 60744, KCTC 23463",1,Ruegeria halocynthiae,GCA_900106805,optimum,30
24505,CC-GIMAT-2,"DSM 23285, CCM 7758, CCUG 59209, DSM 104504, DSM 29341, LMG 25539",1,Ruegeria intermedia,GCA_900129345,optimum,41
159879,J95,"MCCC 1K03284, DSM 104293",1,Albibacillus kandeliae,GCA_003116585,optimum,33.50
13788,ZH17,"DSM 24837, CGMCC 1.9108, JCM 16262",1,Ruegeria marina,GCA_900101475,optimum,36
158547,ZGT118,"JCM 19519, ACCC 19862",1,Ruegeria marisrubri,GCA_001507595,optimum,38.50
158548,ZGT108,"JCM 19518, ACCC 19861",1,Ruegeria profundi,GCA_001507545,optimum,34.00
158531,MDT1-10-3,"CGMCC 1.9789, NBRC 109705",1,Rufibacter glacialis,GCA_008271745,optimum,20.00
133023,CAI-18b,"DSM 29854, NCAIM B.02614",1,Rufibacter ruber,GCA_014138425,optimum,28.50
133192,,"CCM 8646, LMG 29438",1,Rufibacter ruber,GCA_001647275,optimum,25
166441,H-1,"CGMCC 1.16289, NBRC 113030",1,Rufibacter sediminis,GCA_014269285,optimum,28
133073,Ca6,"DSM 103039, ATCC TSD-59",1,Rugosibacter aromaticivorans,GCA_000934545,optimum,32.00
8049,Delta3,"DSM 45228, JCM 18305, NBRC 104875",1,Rugosimonospora africana,GCA_016862975,optimum,25
2567,Cc,"DSM 1351, ATCC 15832, NCIMB 10669, JCM 1422, LMG 5589, BCRC 14495, KCTC 15225, KCTC 3044, VPI 3359",1,Ruminiclostridium cellobioparum subsp. cellobioparum,GCA_000621505,optimum,33.50
2760,H10,"DSM 5812, ATCC 35319, JCM 6584",1,Ruminiclostridium cellulolyticum,GCA_000022065,optimum,33.50
2848,CDT-1,"DSM 19573, JCM 14807",1,Ruminiclostridium sufflavum,GCA_003208175,optimum,33
17686,18P13,"DSM 18848, JCM 17042, KCTC 15320",1,Ruminococcus champanellensis,GCA_000210095,optimum,39
18132,KSC-SF6g,"DSM 25578, NBRC 104870, NRRL B-51320, CIP 110061",1,Rummeliibacillus stabekisii,GCA_007988965,optimum,30
166297,YX9,"KCTC 62875, CCTCC AB 2018214",1,Runella aurantiaca,GCA_003339505,optimum,28
3818,EMB13,"DSM 17976, KCTC 12614",1,Runella defluvii,GCA_014195535,optimum,32.5
132588,585-1,"DSM 100348, VKM B-2901",1,Ruthenibacterium lactatiformans,GCA_000949455,optimum,37
158549,HMF6543,"KCTC 52401, NBRC 112674, HME 6543",1,Wocania arenilitoris,GCA_021728535,optimum,30
170898,ATSA2,"KCTC 43072, CCTCC AB 2019223",1,Saccharibacillus brassicae,GCA_006542275,optimum,25
140934,WLJ055,"CGMCC 1.15276, KCTC 33693",1,Saccharibacillus deserti,GCA_013185225,optimum,25
133027,JM-1350,"DSM 103533, CCM 8702, LMG 29710, CIP 111111",1,Saccharibacillus endophyticus,GCA_013185185,optimum,29.00
11668,HR1,"DSM 22868, CGMCC 1.6964, JCM 14865, KCTC 13182",1,Saccharibacillus kuerlensis,GCA_000378145,optimum,33.5
133208,H6,"CCTCC AB 2016001, JCM 31172",1,Saccharibacillus qingshengii,GCA_013185195,optimum,30
11667,GR21,"DSM 19268, LMG 24085",1,Saccharibacillus sacchari,GCA_000585395,optimum,28
158656,HS-3,"JCM 32116, InaCC Ar80",1,Saccharolobus caldissimus,GCA_020886315,optimum,85
23219,DS3030,"DSM 45685, KCTC 29069, NRRL B-24885",1,Saccharomonospora amisosensis,GCA_011761185,optimum,30
13433,NA-128,"DSM 44631, ATCC 43670, IFO 14651, JCM 7551, KCTC 9475, KCTC 9693, MTCC 1552, NBRC 14651, NCIMB 12630, SIIA 86128, BCRC 16220, CGMCC 4.1328, IMSNU 20117, IFO (now NBRC) 14651",1,Saccharomonospora azurea,GCA_000231055,optimum,28
13430,"NA-134, IFO(now NBRC) 14841","DSM 44106, ATCC 43724, IFO 14841, JCM 7552, KCTC 9478, KCTC 9659, NBRC 14841, SIIA 88134, CGMCC 4.1327, IMSNU 20119, MTCC 1550, SIIA 86134",1,Saccharomonospora cyanea,GCA_000244975,optimum,28
13424,K62,"DSM 43769, IFO 14831, JCM 7444, NBRC 14831, BCRC 16222, CGMCC 4.1329, KACC 20053, KCTC 9479",1,Saccharomonospora glauca,GCA_000243395,optimum,37
13432,8,"DSM 44411, JCM 11761, NRRL B-24125, BCRC 16373, CIP 107429, CPCC 203285",1,Saccharomonospora halophila,GCA_000383775,optimum,30
13434,,"DSM 44619, CCRC 16315, CCTCC AA 001018, YIM 90007, JCM 13241, BCRC 16315, KCTC 9971, CIP 107982",1,Saccharomonospora iraqiensis subsp. paurometabolica,GCA_000231035,optimum,28
13435,,"DSM 45087, CCTCC AB 207003, KCTC 19234, YIM 90502, JCM 15627",1,Saccharomonospora saliphila,GCA_000383795,optimum,28
13431,XJ-54,"DSM 44391, CCTCC AA 97021, JCM 11270, CGMCC 4.2111",1,Saccharomonospora xinjiangensis,GCA_000258175,optimum,28
470,2-40,"DSM 17024, ATCC 43961, CCUG 66513",1,Saccharophagus degradans,GCA_000013665,optimum,30
13467,"05-74, I05-00074","DSM 45119, CCM 7463, KCTC 19303, JCM 16610, CPCC 201024",1,Saccharopolyspora antimicrobica,GCA_003635025,optimum,28
13444,M-5-12559,"DSM 40517, AS 4.166, ATCC 11635, CBS 727.72, HUT 6087, IAM 0045, IFO 13426, ISP 5517, JCM 4026, JCM 4748, KCC S-0026, NBRC 13426, NCIB 8594, NRRL 2338, NRRL B-16947, RIA 1387, VKM Ac-1189, BCRC 13429, CECT 3200, CGMCC 4.1478, CGMCC 4.1660, HAMBI 938, IFO 12597, IMSNU 20121, IMSNU 21004, KCTC 9053, MTCC 1103, NBIMCC 3384, NBRC 12597, NCIMB 8594, PCM 2456, RIA 120",1,Saccharopolyspora erythraea,GCA_000062885,optimum,30
13473,,"DSM 45582, CCTCC AA 207006, KCTC 19243, YIM 60513, JCM 30582, BCRC 16909",1,Saccharopolyspora gloriosae,GCA_014203325,optimum,28
13447,,"DSM 43463, AS 4.1704, ATCC 27875, CBS 420.74, DSM 43402, IFO 13919, IMET 9709, IMRU 1558, JCM 3170, KCC A-0170, NBRC 13919, NCIB 11079, NRRL B-5792, CECT 3304, CGMCC 4.1317, CGMCC 4.1493, CGMCC 4.1704, IMSNU 20123, KACC 20037, KCTC 9481, NCIMB 11079, NRRL B-16205, RIA 1561, VKM Ac-666, VKM Ac-693",1,Saccharopolyspora hirsuta,GCA_008630535,optimum,30
13454,"A54, A735","DSM 44065, ATCC 49856, IFO 15046, JCM 8090, NBRC 15046, NCIB 12824, IMSNU 20124, KCTC 9485, NCIMB 12824, NRRL B-16507",1,Saccharopolyspora hordei,GCA_013410345,optimum,37
13470,W12,"DSM 45556, CGMCC 4.3529, JCM 14613",0,Saccharopolyspora kobensis,GCA_900112555,optimum,30
13474,SR8.15,"DSM 45584, BCC 35844, NRRL B-24798, TISTR 1921, JCM 16708, NBRC 106097",1,Saccharopolyspora phatthalungensis,GCA_000715915,optimum,31
13441,,"DSM 43747, ATCC 33515, BKM A-810, INMI 683, KCC A-0057, VKM A-810, VKM Ac-810, JCM 3057, CGMCC 4.1362, IFM 0101, IFM 10562, IFM 1130, IFO 12464, IMSNU 20125, KACC 20055, KCTC 9487, MTCC 1547, NBRC 12464, NCIMB 12296, NRRL B-16280",1,Saccharopolyspora rectivirgula,GCA_000497205,optimum,45
166478,H219,"TBRC 8564, NBRC 113388",1,Saccharopolyspora rhizosphaerae,GCA_003931915,optimum,29.00
13455,,"DSM 44228, ATCC 49460, NRRL 18395, JCM 9375, BCRC 16299, CGMCC 4.1365, CPCC 204088, IFO 15153, KACC 20097, NBRC 15153",1,Saccharopolyspora spinosa,GCA_000194155,optimum,28
132513,T3,"DSM 46801, CGMCC 4.7206, JCM 33044",1,Saccharopolyspora subtropica,GCA_014646075,optimum,43.50
167100,LZ-5,"KCTC 62460, CCTCC AB 2017232",1,Saccharospirillum alexandrii,GCA_004000275,optimum,28
14037,EL-105,"DSM 12546, CECT 5721, UCCCB5",1,Saccharospirillum impatiens,GCA_000423605,optimum,24.50
159727,HK-33,"KCTC 62178, MCCC 1K03440",1,Saccharospirillum mangrovi,GCA_003054775,optimum,37
24542,YIM-Y25,"DSM 19800, KCTC 22169, CCTCC AA 207033, UCCCB26",1,Saccharospirillum salsuginis,GCA_014651855,optimum,37
13485,SA 233,"DSM 44581, NRRL B-24137, JCM 13242, NBRC 101915",1,Saccharothrix algeriensis,GCA_016907655,optimum,31.5
13479,"LL-BM 782Ce82, LL-BM 782Ce82 (American Cyanamid Co.)","DSM 43800, ATCC 31497, IAM 14291, IFO 14444, JCM 3370, NBRC 14444, NCIMB 13188, NRRL 11239, CGMCC 4.1355, IMSNU 21246, KACC 20020, KCTC 9193, KCTC 9388, VKM Ac-894",1,Saccharothrix australiensis,GCA_003634935,optimum,28
13475,,"DSM 43679, ATCC 35108, INA 1335, JCM 3313, BCRC 13313, CGMCC 4.1356, IFO 14520, IMET 9602, IMSNU 21357, KCTC 9389, NBRC 14520, NRRL B-16115, VKM Ac-855",1,Saccharothrix coeruleofusca,GCA_014648515,optimum,28
24455,Sa152,"DSM 45456, CCUG 60213",1,Saccharothrix saharensis,GCA_006716745,optimum,30
13480,,"DSM 43886, ATCC 51364, IFO 14523, IMET 9675, INA 2240, JCM 6844, NBRC 14523, BCRC 16262, CGMCC 4.1716, KCTC 9398, NRRL B-16468, VKM Ac-1858",1,Saccharothrix syringae,GCA_000716755,optimum,28
13484,,"DSM 44231, ATCC 51593, IFO 14971, JCM 9113, NBRC 14971, NCIMB 13186, NRRL B-16134, CGMCC 4.1713, IMSNU 21343, KCTC 9399, VKM Ac-1968",1,Saccharothrix texasensis,GCA_003752005,optimum,28
13491,D409-5,"DSM 43911, ATCC 31203, IFO 14104, JCM 3273, KCC A-0273, NBRC 14104, NRRL B-16296, BCRC 12047",1,Saccharothrix variisporea,GCA_003634995,optimum,33.5
13490,YU 692-1,"DSM 45084, KCTC 19326, NBRC 102064, JCM 16955",1,Saccharothrix violaceirubra,GCA_014203755,optimum,28
131262,F028-2,"DSM 102235, JCM 17627, KCTC 23543",1,Sagittula marina,GCA_014196795,optimum,25
1680,Se-3111,"DSM 13521, JCM 13524, NBRC 104395, NRRL B-24118",1,Salana multivorans,GCA_003751805,optimum,33.50
160625,RR3-28,"DSM 107947, KCTC 52649",1,Salaquimonas pukyongi,GCA_001953055,optimum,27.50
5643,,"DSM 23515, KCTC 12560, KMM 7019, LMG 23205",1,Salegentibacter agarivorans,GCA_900113135,optimum,30.00
5640,Fg 69,"DSM 17794, CIP 107843, KMM 6000",1,Salegentibacter flavus,GCA_900115145,optimum,23.50
5641,,"DSM 23405, KMM 3524, LMG 21968, NBRC 100249, CIP 108846",1,Salegentibacter holothuriorum,GCA_900168045,optimum,20.5
5644,ISL-6,"DSM 23401, CCUG 54355, KCTC 12974",1,Salegentibacter salarius,GCA_001752425,optimum,30
5645,ISL-4,"DSM 23400, CCUG 54354, KCTC 12975",1,Salegentibacter salinarum,GCA_002833365,optimum,30
140592,JZ3C34,"KCTC 52047, MCCC 1K02288",1,Salibacter halophilus,GCA_008806325,optimum,33
1284,17-5,"DSM 18341, CGMCC 1.3227",1,Salibacterium aidingense,GCA_000429685,optimum,37
1276,CM1,"DSM 21621, CGMCC 1.6134, JCM 14087, CIP 109642",1,Salibacterium qingdaonense,GCA_900114715,optimum,37
1551,ISL-25,"DSM 23127, CCUG 56755, KCTC 13260, ISL -25",1,Salimicrobium flavidum,GCA_900156645,optimum,33.5
1830,SL014B-41A4,"DSM 22962, CGMCC 1.9161",1,Salinarimonas ramus,GCA_014645695,optimum,28
1829,,"DSM 21201, CCTCC AA 208038, KCTC 22346, YIM YD3",1,Salinarimonas rosea,GCA_000429045,optimum,29.00
134051,J4,"CGMCC 1.12331, JCM 18732",1,Salinibacillus xinjiangensis,GCA_009649735,optimum,38.50
7489,0543,"DSM 22272, CGMCC 1.5381, JCM 13926",1,Salinibacterium xinjiangense,GCA_014645015,optimum,18.50
168453,WDS2A16A,"KCTC 52225, MCCC 1H00139",1,Salinibius halmophilus,GCA_003577475,optimum,30.00
14437,YIM-Y21,"DSM 19776, CCTCC AA 207024, KCTC 13192",1,Salinicoccus albus,GCA_000385175,optimum,25
14438,Crm,"DSM 23852, JCM 15796, KCTC 13301",1,Salinicoccus carnicancri,GCA_000330705,optimum,33.5
14435,W24,"DSM 19336, CGMCC 1.6501",1,Salinicoccus halodurans,GCA_900114445,optimum,28
